id,platform,repo_name,region
9172172,gitee,src-openeuler/libiodbc,China
6959991,gitee,src-openeuler/nautilus,China
18204477,gitee,src-openeuler/pugixml,China
7500787,gitee,src-openeuler/swig,China
14139627,gitee,src-openeuler/liburing,China
14585079,gitee,src-openeuler/perl-DBIx-Safe,China
19015868,gitee,src-anolis-os/thermald,China
19016489,gitee,src-anolis-os/mythes-ru,China
19016481,gitee,src-anolis-os/navilu-fonts,China
19017928,gitee,src-anolis-os/netlabel_tools,China
19016488,gitee,src-anolis-os/mythes-sk,China
19017713,gitee,src-anolis-os/usb_modeswitch-data,China
19015885,gitee,src-anolis-os/system-config-printer,China
19016494,gitee,src-anolis-os/mythes-pl,China
22066429,gitee,src-anolis-os/sshpass,China
19016496,gitee,src-anolis-os/mythes-ne,China
19016487,gitee,src-anolis-os/mythes-sl,China
19016485,gitee,src-anolis-os/mythes-uk,China
19016482,gitee,src-anolis-os/nautilus-sendto,China
19016491,gitee,src-anolis-os/mythes-ro,China
19015686,gitee,src-anolis-os/xorg-sgml-doctools,China
19017730,gitee,src-anolis-os/tmpwatch,China
19015867,gitee,src-anolis-os/tibetan-machine-uni-fonts,China
19016495,gitee,src-anolis-os/mythes-nl,China
19015903,gitee,src-anolis-os/splix,China
19016486,gitee,src-anolis-os/mythes-sv,China
19015991,gitee,src-anolis-os/rasqal,China
19015993,gitee,src-anolis-os/raptor2,China
19016492,gitee,src-anolis-os/mythes-pt,China
19015992,gitee,src-anolis-os/rarian,China
22429120,gitee,openkylin/casper,China
10073736,gitee,src-openeuler/lilypond,China
11185290,gitee,medical-alliance/medical-blockchain,
32078410,gitee,src-openeuler/ghc-uniplate,China
25818760,gitee,opencloudos-stream/libxcb,
27657483,gitee,opencloudos-stream/gom,
7587597,gitee,src-openeuler/container-exception-logger,China
19018403,gitee,src-anolis-os/rubygem-rspec-core,China
13767721,gitee,openharmony/ai_engine,China
16185023,gitee,openharmony/third_party_libxkbcommon,China
7418144,gitee,openeuler/kae_driver,China
11173292,gitee,src-openeuler/eclipse-swtbot,China
6959413,gitee,src-openeuler/abattis-cantarell-fonts,China
9941012,gitee,src-openeuler/perl-MooseX-Has-Sugar,China
9876803,gitee,src-openeuler/python-cloud_sptheme,China
9876767,gitee,src-openeuler/python-bz2file,China
9941222,gitee,src-openeuler/perl-Promises,China
9941381,gitee,src-openeuler/perl-Template-Multilingual,China
9940886,gitee,src-openeuler/perl-Mail-Transport,China
9878196,gitee,src-openeuler/python-statistics,China
9941438,gitee,src-openeuler/perl-Test-Fixme,China
9941077,gitee,src-openeuler/perl-Net-RawIP,China
9940244,gitee,src-openeuler/perl-CGI-Application-Plugin-FillInForm,China
20071022,gitee,src-openeuler/python-requests-unixsocket,China
30674842,gitee,src-openeuler/python-sphinxext-rediraffe,China
16874781,gitee,src-openeuler/python-josepy,China
9940605,gitee,src-openeuler/perl-File-Find-Rule-VCS,China
9940199,gitee,src-openeuler/perl-Any-Moose,China
9940250,gitee,src-openeuler/perl-CGI-Application-Plugin-Session,China
9940580,gitee,src-openeuler/perl-ExtUtils-AutoInstall,China
9878281,gitee,src-openeuler/python-tw2.jqplugins.ui,China
9940976,gitee,src-openeuler/perl-MooX-ConfigFromFile,China
9940978,gitee,src-openeuler/perl-MooX-HandlesVia,China
9941033,gitee,src-openeuler/perl-MooseX-Role-Parameterized,China
9877322,gitee,src-openeuler/python-klusta,China
9877097,gitee,src-openeuler/python-fypp,China
13112471,gitee,src-openeuler/openresty,China
9940237,gitee,src-openeuler/perl-CGI-Application-Plugin-DBH,China
9941207,gitee,src-openeuler/perl-Pod-Tidy,China
9877428,gitee,src-openeuler/python-lrparsing,China
15935352,gitee,src-openeuler/Picard,China
9941014,gitee,src-openeuler/perl-MooseX-InsideOut,China
9941291,gitee,src-openeuler/perl-Spellunker,China
9940233,gitee,src-openeuler/perl-CGI-Application,China
9878434,gitee,src-openeuler/python-zipstream,China
11092152,gitee,src-openeuler/rubygem-thor,China
9876842,gitee,src-openeuler/python-confuse,China
9940434,gitee,src-openeuler/perl-DBM-Deep,China
9940768,gitee,src-openeuler/perl-IO-Stty,China
30674768,gitee,src-openeuler/python-sphinx-autodoc-napoleon-typehints,China
9941400,gitee,src-openeuler/perl-Test-Assert,China
17474107,gitee,src-openeuler/rubygem-serverengine,China
9877389,gitee,src-openeuler/python-librosa,China
9940983,gitee,src-openeuler/perl-MooX-Locale-TextDomain-OO,China
11233377,gitee,src-openeuler/rubygem-rspec-rails,China
13491648,gitee,src-openeuler/python-iniconfig,China
9941008,gitee,src-openeuler/perl-MooseX-Getopt,China
9877024,gitee,src-openeuler/python-fauxquests,China
9940853,gitee,src-openeuler/perl-Locale-TextDomain-OO,China
9877695,gitee,src-openeuler/python-pkgwat.api,China
9941153,gitee,src-openeuler/perl-Parse-MIME,China
9877830,gitee,src-openeuler/python-pykalman,China
9941052,gitee,src-openeuler/perl-MooseX-Types-Path-Class,China
11092192,gitee,src-openeuler/rubygem-diff-lcs,China
9940739,gitee,src-openeuler/perl-Hash-Flatten,China
9940884,gitee,src-openeuler/perl-Mail-Message,China
9940238,gitee,src-openeuler/perl-CGI-Application-Plugin-DBIC-Schema,China
16218680,gitee,src-openeuler/rubygem-jwt,China
24662914,gitee,src-openeuler/rubygem-ruby-libvirt,China
9877886,gitee,src-openeuler/python-pyreadline,China
9941042,gitee,src-openeuler/perl-MooseX-SimpleConfig,China
9877042,gitee,src-openeuler/python-firewall,China
9876762,gitee,src-openeuler/python-bucky,China
17474113,gitee,src-openeuler/rubygem-strptime,China
9877529,gitee,src-openeuler/python-nb2plots,China
9940197,gitee,src-openeuler/perl-Alien-Packages,China
9941412,gitee,src-openeuler/perl-Test-Cmd,China
16542639,gitee,src-openeuler/rubygem-sequel,China
9940590,gitee,src-openeuler/perl-ExtUtils-Typemaps-Default,China
9876983,gitee,src-openeuler/python-dpkt,China
9941006,gitee,src-openeuler/perl-MooseX-Daemonize,China
9940262,gitee,src-openeuler/perl-CGI-Prototype,China
9941022,gitee,src-openeuler/perl-MooseX-NonMoose,China
9941401,gitee,src-openeuler/perl-Test-Assertions,China
9877701,gitee,src-openeuler/python-plink,China
9941242,gitee,src-openeuler/perl-Return-Value,China
9877358,gitee,src-openeuler/python-lazr.smtptest,China
9941111,gitee,src-openeuler/perl-PFT,China
9940687,gitee,src-openeuler/perl-HTML-Mason,China
9940511,gitee,src-openeuler/perl-Devel-StringInfo,China
9877159,gitee,src-openeuler/python-heketi,China
9940454,gitee,src-openeuler/perl-Data-Stream-Bulk,China
9876716,gitee,src-openeuler/python-binaryornot,China
30674866,gitee,src-openeuler/python-mkdocstrings-crystal,China
11233429,gitee,src-openeuler/rubygem-rspec-expectations,China
9941467,gitee,src-openeuler/perl-Test-Mojibake,China
15624958,gitee,src-openeuler/python-wrapt-1.10,China
9941223,gitee,src-openeuler/perl-RDF-NS,China
9940796,gitee,src-openeuler/perl-L,China
9940496,gitee,src-openeuler/perl-Devel-Hexdump,China
9941554,gitee,src-openeuler/perl-Text-Quoted,China
22982268,gitee,src-openeuler/python-pypiserver,China
9877378,gitee,src-openeuler/python-libmount,China
9940427,gitee,src-openeuler/perl-DBIx-Class-Schema-Config,China
10054155,gitee,src-openeuler/python-flask-restx,China
9878362,gitee,src-openeuler/python-webthing-ws,China
8154827,gitee,src-openeuler/python-cssselect,China
9940993,gitee,src-openeuler/perl-MooseX-Aliases,China
9941493,gitee,src-openeuler/perl-Test-Routine,China
9941209,gitee,src-openeuler/perl-Pod-Wrap,China
9877171,gitee,src-openeuler/python-hole,China
9940859,gitee,src-openeuler/perl-Locale-Utils-PlaceholderMaketext,China
14878857,gitee,src-openeuler/biobambam2,China
9941037,gitee,src-openeuler/perl-MooseX-Role-Tempdir,China
30674837,gitee,src-openeuler/python-descartes,China
9941032,gitee,src-openeuler/perl-MooseX-Role-Matcher,China
9940977,gitee,src-openeuler/perl-MooX-File-ConfigDir,China
13496129,gitee,src-openeuler/python-editor,China
9940522,gitee,src-openeuler/perl-Digest-Nilsimsa,China
9940202,gitee,src-openeuler/perl-Apache-Session-Wrapper,China
30674787,gitee,src-openeuler/python-vincent,China
9941011,gitee,src-openeuler/perl-MooseX-Has-Options,China
9941641,gitee,src-openeuler/perl-URL-Encode-XS,China
9941410,gitee,src-openeuler/perl-Test-CleanNamespaces,China
9876744,gitee,src-openeuler/python-boom,China
17232391,gitee,src-openeuler/apisix,China
9940553,gitee,src-openeuler/perl-Encode-Newlines,China
9941660,gitee,src-openeuler/perl-Validation-Class,China
16866139,gitee,src-openeuler/python-django-contrib-comments,China
9941466,gitee,src-openeuler/perl-Test-Modern,China
9941003,gitee,src-openeuler/perl-MooseX-Configuration,China
9876775,gitee,src-openeuler/python-caribou,China
9941727,gitee,src-openeuler/perl-indirect,China
9941492,gitee,src-openeuler/perl-Test-Roo,China
9940192,gitee,src-openeuler/perl-Algorithm-Diff-XS,China
9877918,gitee,src-openeuler/python-pytest-cache,China
9877706,gitee,src-openeuler/python-podcastparser,China
9877259,gitee,src-openeuler/python-ipdb,China
9941495,gitee,src-openeuler/perl-Test-Run-CmdLine,China
9940231,gitee,src-openeuler/perl-CDDB,China
16542619,gitee,src-openeuler/rubygem-highline,China
9940994,gitee,src-openeuler/perl-MooseX-App-Cmd,China
9940252,gitee,src-openeuler/perl-CGI-Application-Plugin-TT,China
11233668,gitee,src-openeuler/rubygem-execjs,China
13330299,gitee,src-openeuler/rubygem-ronn-ng,China
9941010,gitee,src-openeuler/perl-MooseX-GlobRef,China
9940245,gitee,src-openeuler/perl-CGI-Application-Plugin-FormState,China
9877076,gitee,src-openeuler/python-fontname,China
33732684,gitee,src-openeuler/perl-RDF-Trine,China
9940856,gitee,src-openeuler/perl-Locale-Utils-PlaceholderBabelFish,China
16821233,gitee,src-openeuler/python-django-cacheops,China
9940423,gitee,src-openeuler/perl-DBIx-Class-Candy,China
9877021,gitee,src-openeuler/python-fastnumbers,China
8312110,gitee,src-openeuler/python-sphinxcontrib-bibtex,China
30674948,gitee,src-openeuler/python-sphinx-favicon,China
29799605,gitee,src-openeuler/python-mergedeep,China
10643516,gitee,src-openeuler/perl-PkgConfig-LibPkgConf,China
9940247,gitee,src-openeuler/perl-CGI-Application-Plugin-LinkIntegrity,China
9941248,gitee,src-openeuler/perl-SQL-Abstract,China
9940253,gitee,src-openeuler/perl-CGI-Application-Standard-Config,China
9940881,gitee,src-openeuler/perl-Mail-Box-POP3,China
9940235,gitee,src-openeuler/perl-CGI-Application-Plugin-ConfigAuto,China
9877883,gitee,src-openeuler/python-pyramid_fas_openid,China
29642213,gitee,src-openeuler/iqtree,China
9940697,gitee,src-openeuler/perl-HTML-StripScripts-Parser,China
9878212,gitee,src-openeuler/python-stuf,China
9940640,gitee,src-openeuler/perl-Finance-YahooQuote,China
9940240,gitee,src-openeuler/perl-CGI-Application-Plugin-DevPopup,China
9940713,gitee,src-openeuler/perl-HTTP-Exception,China
9941591,gitee,src-openeuler/perl-Tie-Simple,China
9940565,gitee,src-openeuler/perl-Eval-WithLexicals,China
30306830,gitee,src-openeuler/python-jupyterlab-pygments,China
9940479,gitee,src-openeuler/perl-Devel-Caller-IgnoreNamespaces,China
9940425,gitee,src-openeuler/perl-DBIx-Class-IntrospectableM2M,China
9941288,gitee,src-openeuler/perl-Sort-Versions,China
9941713,gitee,src-openeuler/perl-accessors,China
9940234,gitee,src-openeuler/perl-CGI-Application-PSGI,China
11233521,gitee,src-openeuler/rubygem-rspec-support,China
9940747,gitee,src-openeuler/perl-Hash-Util-FieldHash-Compat,China
9877900,gitee,src-openeuler/python-pyspf,China
9940843,gitee,src-openeuler/perl-Locale-MO-File,China
9940928,gitee,src-openeuler/perl-Method-Signatures-Simple,China
9877540,gitee,src-openeuler/python-netdata,China
9877265,gitee,src-openeuler/python-isodate,China
9941053,gitee,src-openeuler/perl-MooseX-Types-Path-Tiny,China
9940246,gitee,src-openeuler/perl-CGI-Application-Plugin-JSON,China
9941606,gitee,src-openeuler/perl-Time-Piece,China
9941287,gitee,src-openeuler/perl-Sort-Naturally,China
30674804,gitee,src-openeuler/python-rinoh-typeface-dejavuserif,China
9877075,gitee,src-openeuler/python-fontdump,China
9876873,gitee,src-openeuler/python-curtsies,China
9878337,gitee,src-openeuler/python-volkszaehler,China
9878397,gitee,src-openeuler/python-xmlrunner,China
30674783,gitee,src-openeuler/python-bump2version,China
9940426,gitee,src-openeuler/perl-DBIx-Class-OptimisticLocking,China
9876850,gitee,src-openeuler/python-copr-messaging,China
24585526,gitee,src-openeuler/rubygem-log4r,China
9940861,gitee,src-openeuler/perl-Locale-Utils-PlaceholderNamed,China
9940825,gitee,src-openeuler/perl-Lingua-Identify,China
11233659,gitee,src-openeuler/rubygem-daemons,China
9877441,gitee,src-openeuler/python-manuel,China
30674830,gitee,src-openeuler/python-traittypes,China
9940248,gitee,src-openeuler/perl-CGI-Application-Plugin-MessageStack,China
9940430,gitee,src-openeuler/perl-DBIx-Introspector,China
9940578,gitee,src-openeuler/perl-Exporter-Easy,China
9941568,gitee,src-openeuler/perl-Text-VCardFast,China
9941210,gitee,src-openeuler/perl-Pod-Xhtml,China
9940545,gitee,src-openeuler/perl-Email-Send,China
9941603,gitee,src-openeuler/perl-Time-Moment,China
9941241,gitee,src-openeuler/perl-Return-MultiLevel,China
9877057,gitee,src-openeuler/python-flatpak-module-tools,China
9941240,gitee,src-openeuler/perl-Retry,China
9877240,gitee,src-openeuler/python-img2pdf,China
9941001,gitee,src-openeuler/perl-MooseX-ConfigFromFile,China
9940746,gitee,src-openeuler/perl-Hash-MultiValue,China
9940721,gitee,src-openeuler/perl-HTTP-Parser-XS,China
9877305,gitee,src-openeuler/python-justbytes,China
14791349,gitee,src-openeuler/c-STAR,China
9878395,gitee,src-openeuler/python-xml2rfc,China
9940249,gitee,src-openeuler/perl-CGI-Application-Plugin-Redirect,China
9941319,gitee,src-openeuler/perl-String-Similarity,China
9908967,gitee,src-openeuler/python-parameterized,China
9940564,gitee,src-openeuler/perl-Eval-LineNumbers,China
9940189,gitee,src-openeuler/perl-Acme-Damn,China
9940420,gitee,src-openeuler/perl-DBICx-AutoDoc,China
9940541,gitee,src-openeuler/perl-Email-MIME-Encodings,China
9941388,gitee,src-openeuler/perl-Template-Toolkit-Simple,China
11233398,gitee,src-openeuler/rubygem-flexmock,China
9940730,gitee,src-openeuler/perl-HTTP-Thin,China
9940889,gitee,src-openeuler/perl-MasonX-Request-WithApacheSession,China
9877615,gitee,src-openeuler/python-outdated,China
9940241,gitee,src-openeuler/perl-CGI-Application-Plugin-ErrorPage,China
9876905,gitee,src-openeuler/python-debrepo,China
9941283,gitee,src-openeuler/perl-Software-License-CCpack,China
9876719,gitee,src-openeuler/python-binstruct,China
9877055,gitee,src-openeuler/python-flask-whooshee,China
9940350,gitee,src-openeuler/perl-Compress-Snappy,China
9940974,gitee,src-openeuler/perl-MooX-Cmd,China
24585527,gitee,src-openeuler/rubygem-net-sftp,China
9876886,gitee,src-openeuler/python-datanommer.consumer,China
9876482,gitee,src-openeuler/python-SALib,China
10143288,gitee,src-openeuler/xfce-polkit,China
10007346,gitee,src-openeuler/perl-Any-URI-Escape,China
7216200,gitee,src-openeuler/fcoe-utils,China
11233506,gitee,src-openeuler/closure-compiler,China
11349271,gitee,src-openeuler/ohc,China
11359204,gitee,src-openeuler/spring-ldap,China
11349278,gitee,src-openeuler/stapler,China
11359186,gitee,src-openeuler/springframework-amqp,China
11359198,gitee,src-openeuler/springframework-data-redis,China
11359199,gitee,src-openeuler/querydsl3,China
11349257,gitee,src-openeuler/maven-shared-jar,China
34195217,gitee,src-openeuler/ukui-input-gather,China
34195229,gitee,src-openeuler/ukui-touch-settings-plugin,China
6959705,gitee,src-openeuler/json-glib,China
17577598,gitee,src-openeuler/highlight,China
7452608,gitee,src-openeuler/fakeroot,China
29381306,gitee,opencloudos-stream/perl-YAML-LibYAML,
29381785,gitee,opencloudos-stream/rasdaemon,
25818968,gitee,opencloudos-stream/perl-Variable-Magic,
27973654,gitee,opencloudos-stream/perl-Test-Inter,
29381331,gitee,opencloudos-stream/power-profiles-daemon,
27973664,gitee,opencloudos-stream/perl-Test-Without-Module,
27973666,gitee,opencloudos-stream/perl-Test2-Plugin-NoWarnings,
29381289,gitee,opencloudos-stream/perl-Mail-DKIM,
27973620,gitee,opencloudos-stream/perl-IPC-Run3,
29381096,gitee,opencloudos-stream/linuxptp,
29381274,gitee,opencloudos-stream/perl-Clone,
27973644,gitee,opencloudos-stream/perl-PerlIO-utf8_strict,
29380936,gitee,opencloudos-stream/hivex,
29381279,gitee,opencloudos-stream/perl-Crypt-OpenSSL-Random,
25818889,gitee,opencloudos-stream/perl-HTTP-Message,
27973643,gitee,opencloudos-stream/perl-Parallel-ForkManager,
29380703,gitee,opencloudos-stream/NetworkManager-libreswan,
27657930,gitee,opencloudos-stream/perl-IO-Socket-SSL,
27657991,gitee,opencloudos-stream/plexus-interpolation,
27657854,gitee,opencloudos-stream/network-manager-applet,
27973610,gitee,opencloudos-stream/perl-File-MimeInfo,
27973663,gitee,opencloudos-stream/perl-Test-Warnings,
29380865,gitee,opencloudos-stream/fuse-overlayfs,
29381301,gitee,opencloudos-stream/perl-SNMP_Session,
27657524,gitee,opencloudos-stream/hfsplus-tools,
29381827,gitee,opencloudos-stream/sat4j,
23447642,gitee,opencloudos-stream/perl-CPAN,
29380836,gitee,opencloudos-stream/fabtests,
19326064,gitee,src-anolis-dde/deepin-picker,
19326038,gitee,src-anolis-dde/polkit-qt-1,
20241376,gitee,src-anolis-dde/deepin-turbo,
20241260,gitee,src-anolis-dde/xsettingsd,
19326069,gitee,src-anolis-dde/deepin-font-manager,
23843574,gitee,src-anolis-dde/lightdm-gtk,
19326007,gitee,src-anolis-dde/qt5-qttools-5.15,
1716195,gitee,hylun/lua-resty-yii,
27689246,gitee,mindspore-lab/mindpet,
24717340,gitee,src-openeuler/libqalculate,China
7354733,gitee,src-openeuler/SDL,China
19632992,gitee,src-openeuler/gnome-shell-extension-customize-ibus,China
17089679,gitee,src-openeuler/gnome-shell-extension-caffeine,China
10681490,gitee,src-openeuler/gnupg,China
22393114,gitee,src-openeuler/duktape,China
9536204,gitee,src-openeuler/libwnck,China
20070903,gitee,anolis/secto,China
19016806,gitee,src-anolis-module/perl-DBD-Pg,China
19016780,gitee,src-anolis-module/perl-YAML-bootstrap,China
19016808,gitee,src-anolis-module/perl-App-cpanminus,China
19016844,gitee,src-anolis-module/golang-ecosystem,China
19016791,gitee,src-anolis-module/eclipse,China
19016804,gitee,src-anolis-module/perl-DBD-SQLite,China
19016787,gitee,src-anolis-module/perl-IO-Socket-SSL,China
19016785,gitee,src-anolis-module/perl-DBI,China
19016789,gitee,src-anolis-module/perl-libwww-perl,China
19016802,gitee,src-anolis-module/perl-FCGI,China
19016774,gitee,src-anolis-module/python38,China
19016828,gitee,src-anolis-module/tycho,China
19016782,gitee,src-anolis-module/perl-DBD-MySQL,China
19016823,gitee,src-anolis-module/inkscape,China
19016778,gitee,src-anolis-module/perl-YAML,China
17804069,gitee,src-openeuler/vhostmd,China
10677828,gitee,src-openeuler/ovirt-engine-extension-aaa-jdbc,China
29380870,gitee,opencloudos-stream/ganglia,
11173492,gitee,src-openeuler/picketbox-xacml,China
19016214,gitee,src-anolis-os/pipewire0.2,China
19016463,gitee,src-anolis-os/nss-altfiles,China
19016603,gitee,src-anolis-os/lpsolve,China
19016890,gitee,src-anolis-os/libfonts,China
19016729,gitee,src-anolis-os/libserializer,China
19233093,gitee,src-anolis-os/libgit2-glib,China
19016596,gitee,src-anolis-os/lua-socket,China
19016462,gitee,src-anolis-os/nss-pam-ldapd,China
19016609,gitee,src-anolis-os/lohit-nepali-fonts,China
19016064,gitee,src-anolis-os/python-rpmfluff,China
19016889,gitee,src-anolis-os/libformula,China
19017032,gitee,src-anolis-os/ilmbase,China
19016761,gitee,src-anolis-os/libquvi,China
19015606,gitee,src-anolis-os/ntpstat,China
19016893,gitee,src-anolis-os/libexttextcat,China
19016217,gitee,src-anolis-os/pidgin-sipe,China
19016738,gitee,src-anolis-os/librepository,China
19016611,gitee,src-anolis-os/lohit-malayalam-fonts,China
19016755,gitee,src-anolis-os/libquvi-scripts,China
19016600,gitee,src-anolis-os/lua-expat,China
19016215,gitee,src-anolis-os/pinfo,China
19016610,gitee,src-anolis-os/lohit-marathi-fonts,China
19016196,gitee,src-anolis-os/pnm2ppa,China
9940610,gitee,src-openeuler/perl-File-KeePass,China
9940674,gitee,src-openeuler/perl-Growl-GNTP,China
9941068,gitee,src-openeuler/perl-Net-LDAP-SID,China
6960331,gitee,src-openeuler/subscription-manager,China
9941690,gitee,src-openeuler/perl-XML-LibXML-Simple,China
10047999,gitee,src-openeuler/deepin-kwin,China
9941670,gitee,src-openeuler/perl-Want,China
9877697,gitee,src-openeuler/python-plaintable,China
9941597,gitee,src-openeuler/perl-Time-Duration,China
7612868,gitee,src-openeuler/liberation-sans-fonts,China
9877639,gitee,src-openeuler/python-pastel,China
9940457,gitee,src-openeuler/perl-Data-Validate-Type,China
9940526,gitee,src-openeuler/perl-Dir-Manifest,China
9940670,gitee,src-openeuler/perl-Graph,China
9876996,gitee,src-openeuler/python-email_reply_parser,China
16218652,gitee,src-openeuler/rubygem-activerecord-nulldb-adapter,China
9878399,gitee,src-openeuler/python-xtermcolor,China
7566295,gitee,src-openeuler/gnome-icon-theme-extras,China
9941440,gitee,src-openeuler/perl-Test-Harness-Straps,China
9940630,gitee,src-openeuler/perl-File-Spec-Native,China
16218654,gitee,src-openeuler/rubygem-activerecord-session_store,China
9876436,gitee,src-openeuler/python-JSON_minify,China
9941542,gitee,src-openeuler/perl-Text-FindIndent,China
9250810,gitee,src-openeuler/cmockery,China
9876544,gitee,src-openeuler/python-abclient,China
9941354,gitee,src-openeuler/perl-TAP-Harness-Archive,China
9940573,gitee,src-openeuler/perl-Expect-Simple,China
9876443,gitee,src-openeuler/python-Lasagne,China
28944611,gitee,openeuler-risc-v/libgdiplus,
28944619,gitee,openeuler-risc-v/libuser,
28911282,gitee,openeuler-risc-v/liblockfile,
28944618,gitee,openeuler-risc-v/libtpms,
28944616,gitee,openeuler-risc-v/libpfm,
28898675,gitee,openeuler-risc-v/glib,
28898817,gitee,openeuler-risc-v/qt-assistant-adp,
8203649,gitee,src-openeuler/nsis-simple-service-plugin,China
22429419,gitee,openkylin/sqlite3,China
9164013,gitee,src-openeuler/apparmor,China
19016732,gitee,src-anolis-os/libsamplerate,China
19018695,gitee,src-anolis-os/dbus-c_plus_plus,China
28136015,gitee,src-anolis-os/perl-ExtUtils-Depends,China
19016727,gitee,src-anolis-os/libsigc_plus_plus20,China
28285820,gitee,src-anolis-os/libxml_plus_plus,China
28133148,gitee,src-anolis-os/xfwm4,China
28133146,gitee,src-anolis-os/xfconf,China
19015731,gitee,src-anolis-os/pangomm,China
19015750,gitee,src-anolis-os/tinycdb,China
19016747,gitee,src-anolis-os/libraw1394,China
19017287,gitee,src-anolis-os/gtkmm24,China
19018330,gitee,src-anolis-os/autotrace,China
19018433,gitee,src-anolis-os/plotutils,China
28289533,gitee,src-anolis-os/zita-alsa-pcmi,China
28343499,gitee,src-anolis-os/resolv_wrapper,China
28365239,gitee,src-anolis-os/libsodium,China
23447643,gitee,opencloudos-stream/perl-CPAN-Meta-Requirements,
25818898,gitee,opencloudos-stream/perl-JSON,
25818623,gitee,opencloudos-stream/libXdmcp,
25818630,gitee,opencloudos-stream/libXrandr,
27657765,gitee,opencloudos-stream/libxkbfile,
25818615,gitee,opencloudos-stream/libX11,
27657293,gitee,opencloudos-stream/Xaw3d,
25818619,gitee,opencloudos-stream/libXcursor,
25818631,gitee,opencloudos-stream/libXpm,
27657592,gitee,opencloudos-stream/libXaw,
25818660,gitee,opencloudos-stream/libfontenc,
27658394,gitee,opencloudos-stream/xkbcomp,
27658312,gitee,opencloudos-stream/tinycdb,
27658095,gitee,opencloudos-stream/python-jsonpointer,
2458933,gitee,daicuo/feifeicms,
9536216,gitee,src-openeuler/pangox-compat,China
19017690,gitee,src-anolis-os/abrt,China
25818908,gitee,opencloudos-stream/perl-MIME-Base64,
27973652,gitee,opencloudos-stream/perl-Test-InDistDir,
27973616,gitee,opencloudos-stream/perl-Font-TTF,
27973606,gitee,opencloudos-stream/perl-ExtUtils-PkgConfig,
30436948,gitee,opencloudos-stream/perl-HTTP-CookieJar,
23447654,gitee,opencloudos-stream/perl-constant,
25818940,gitee,opencloudos-stream/perl-Role-Tiny,
23447645,gitee,opencloudos-stream/perl-CPAN-Meta-YAML,
25818955,gitee,opencloudos-stream/perl-Text-ParseWords,
25818891,gitee,opencloudos-stream/perl-HTTP-Tiny,
25818909,gitee,opencloudos-stream/perl-MRO-Compat,
27657736,gitee,opencloudos-stream/libssh2,
27657980,gitee,opencloudos-stream/perl-libintl-perl,
25818839,gitee,opencloudos-stream/perl-Class-Singleton,
25818830,gitee,opencloudos-stream/perl-Algorithm-Diff,
27657957,gitee,opencloudos-stream/perl-Specio,
27973624,gitee,opencloudos-stream/perl-Module-Install,
27973673,gitee,opencloudos-stream/perl-gettext,
29381298,gitee,opencloudos-stream/perl-Net-IP,
27973613,gitee,opencloudos-stream/perl-File-pushd,
27657911,gitee,opencloudos-stream/perl-Digest-HMAC,
27657966,gitee,opencloudos-stream/perl-Test-Deep,
23447639,gitee,opencloudos-stream/perl-CPAN-Meta,
25818983,gitee,opencloudos-stream/perl-libxml-perl,
27657898,gitee,opencloudos-stream/perl-Compress-Bzip2,
27657922,gitee,opencloudos-stream/perl-Fedora-VSP,
27973660,gitee,opencloudos-stream/perl-Test-RequiresInternet,
25818989,gitee,opencloudos-stream/perl-threads,
25818876,gitee,opencloudos-stream/perl-ExtUtils-Manifest,
25818973,gitee,opencloudos-stream/perl-WWW-RobotRules,
29381303,gitee,opencloudos-stream/perl-Unix-Syslog,
27657954,gitee,opencloudos-stream/perl-SGMLSpm,
25818870,gitee,opencloudos-stream/perl-Exception-Class,
23447652,gitee,opencloudos-stream/perl-Module-Implementation,
27973635,gitee,opencloudos-stream/perl-Module-Install-Repository,
25818961,gitee,opencloudos-stream/perl-Thread-Queue,
25818980,gitee,opencloudos-stream/perl-libnet,
27973618,gitee,opencloudos-stream/perl-IO-All,
27973603,gitee,opencloudos-stream/perl-Devel-GlobalDestruction,
27657913,gitee,opencloudos-stream/perl-Digest-SHA,
27973658,gitee,opencloudos-stream/perl-Test-Pod-Coverage,
29381287,gitee,opencloudos-stream/perl-IO-stringy,
25818957,gitee,opencloudos-stream/perl-Text-Diff,
27657953,gitee,opencloudos-stream/perl-Ref-Util,
23447640,gitee,opencloudos-stream/perl-B-Debug,
29381305,gitee,opencloudos-stream/perl-XML-TokeParser,
25818963,gitee,opencloudos-stream/perl-TimeDate,
27657946,gitee,opencloudos-stream/perl-Package-Generator,
23447651,gitee,opencloudos-stream/perl-Perl-OSType,
27973609,gitee,opencloudos-stream/perl-File-Find-Rule,
25818903,gitee,opencloudos-stream/perl-LWP-MediaTypes,
25818967,gitee,opencloudos-stream/perl-Unicode-Normalize,
27973670,gitee,opencloudos-stream/perl-Unicode-LineBreak,
25818837,gitee,opencloudos-stream/perl-Carp-Clan,
25818895,gitee,opencloudos-stream/perl-IO-String,
25818834,gitee,opencloudos-stream/perl-Carp,
27973646,gitee,opencloudos-stream/perl-Pod-Coverage,
25818991,gitee,opencloudos-stream/perl-threads-shared,
25818856,gitee,opencloudos-stream/perl-DateTime-TimeZone-Tzfile,
27657923,gitee,opencloudos-stream/perl-File-Temp,
29381283,gitee,opencloudos-stream/perl-GSSAPI,
27657975,gitee,opencloudos-stream/perl-XML-SAX,
25818984,gitee,opencloudos-stream/perl-local-lib,
