id,platform,repo_name,company
19018077,gitee,src-anolis-os/libgcrypt,Alibaba
19016706,gitee,src-anolis-os/libva,Alibaba
29592299,gitee,src-anolis-os/rabbitmq-server,Alibaba
19017931,gitee,src-anolis-os/ncurses,Alibaba
19016026,gitee,src-anolis-os/qt5,Alibaba
19798537,gitee,src-anolis-ai/onnx,Alibaba
28236544,gitee,src-anolis-os/dav1d,Alibaba
28558304,gitee,src-anolis-os/fish,Alibaba
28951468,gitee,src-anolis-os/python-black,Alibaba
19018147,gitee,src-anolis-os/gnutls,Alibaba
19017925,gitee,src-anolis-os/NetworkManager,Alibaba
30883199,gitee,src-anolis-ai/python-pycryptodome,Alibaba
19016992,gitee,src-anolis-os/jbig2dec,Alibaba
29734882,gitee,src-anolis-ai/gdcm,Alibaba
19015876,gitee,src-anolis-os/tcpdump,Alibaba
1096302,gitee,JesusSlim/pinject,
9877716,gitee,src-openeuler/python-prettyprinter,Huawei
2219121,gitee,cloudzone/smartgo,
11173371,gitee,src-openeuler/jboss-specs-parent,Huawei
25123407,gitee,src-openeuler/python-click-plugins,Huawei
3926158,gitee,xiyuan0918/ppspider,
19017783,gitee,src-anolis-os/PyYAML,Alibaba
6959476,gitee,src-openeuler/checkpolicy,Huawei
8203693,gitee,src-openeuler/ovirt-log-collector,Huawei
8203656,gitee,src-openeuler/ovirt-ansible-manageiq,Huawei
8797166,gitee,src-openeuler/perl-Geo-IP,Huawei
8203692,gitee,src-openeuler/ovirt-lldp-labeler,Huawei
8203700,gitee,src-openeuler/ovirt-scheduler-proxy,Huawei
7509072,gitee,src-openeuler/apache-commons-collections,Huawei
11525963,gitee,src-openeuler/gshhg-gmt-nc4,Huawei
9250816,gitee,src-openeuler/enca,Huawei
8203635,gitee,src-openeuler/ovirt-ansible-cluster-upgrade,Huawei
6959802,gitee,src-openeuler/libjpeg-turbo,Huawei
10887124,gitee,src-openeuler/kf5-kxmlgui,Huawei
10887088,gitee,src-openeuler/kf5-kglobalaccel,Huawei
26500112,gitee,src-openeuler/kf5-mailimporter,Huawei
26500113,gitee,src-openeuler/kf5-libgravatar,Huawei
6929534,gitee,jabdp/jabdp,
8503432,gitee,cungudafa/hexo-theme-sakuraplus,
5728571,gitee,midoks/imail,
28117982,gitee,src-anolis-os/perl-Git-Wrapper,Alibaba
19016533,gitee,src-anolis-os/mozilla-filesystem,Alibaba
28233270,gitee,src-anolis-os/atmel-firmware,Alibaba
299181,gitee,xvCoder/xvCalendar,
7992694,gitee,leedaisen/tcb-hackthon-MBaby,
3951565,gitee,hengboy/code-builder,
4876986,gitee,yilezhu/Czar.Cms,
457132,gitee,jxpxxzj/WarshipGirl,
5159940,gitee,jishudaquan/sliderValidate,
23337897,gitee,src-openeuler/libjcat,Huawei
9932221,gitee,src-openeuler/farstream02,Huawei
553264,gitee,chengjianxi/SocketTool,
27497572,gitee,src-openeuler/ros2_cartographer_ros,Huawei
27497581,gitee,src-openeuler/ros2_geometric_shapes,Huawei
19019815,gitee,src-anolis-os/perl-Test-YAML,Alibaba
32083991,gitee,opencloudos-stream/kf5-kwallet,
32000620,gitee,opencloudos-stream/kf5-kdoctools,
29395797,gitee,src-openeuler/kaddressbook,Huawei
24717368,gitee,src-openeuler/kdnssd,Huawei
24717337,gitee,src-openeuler/kontact,Huawei
29395798,gitee,src-openeuler/kf5-eventviews,Huawei
32452353,gitee,src-openeuler/filelight,Huawei
32452347,gitee,src-openeuler/kcharselect,Huawei
16542617,gitee,src-openeuler/rubygem-clamp,Huawei
10853671,gitee,src-openeuler/quay,Huawei
19377336,gitee,src-openeuler/python-sentry-sdk,Huawei
13112466,gitee,src-openeuler/perl-Lemplate,Huawei
29381213,gitee,opencloudos-stream/ocaml-libvirt,
29381209,gitee,opencloudos-stream/ocaml-curses,
29381201,gitee,opencloudos-stream/ocaml-augeas,
15381757,gitee,lantsang/smart-dtu,
13010982,gitee,internetWei/llDark,
9878393,gitee,src-openeuler/python-xlrd,Huawei
9941227,gitee,src-openeuler/perl-ReadonlyX,Huawei
6959546,gitee,src-openeuler/edac-utils,Huawei
27658220,gitee,opencloudos-stream/pyxdg,
29370035,gitee,src-openeuler/customization_config_policy,Huawei
11622588,gitee,jaemon/dingtalk-spring-boot-starter,
122655,gitee,kenvix/Tieba-Cloud-Sign,
14386659,gitee,echofamily/webman-admin,
10326534,gitee,xamh/dewebsdk,
18392201,gitee,xuejm/sharding-core,
388168,gitee,jaywcjlove/iNotify,
2622999,gitee,znlgis/sod,
17353122,gitee,src-openeuler/python-dfs-sdk,Huawei
27657365,gitee,opencloudos-stream/cereal,
29380759,gitee,opencloudos-stream/cairomm,
29380745,gitee,opencloudos-stream/blaze,
29380778,gitee,opencloudos-stream/clucene,
27657330,gitee,opencloudos-stream/asio,
19019225,gitee,src-anolis-os/perl-Business-ISBN,Alibaba
19018515,gitee,src-anolis-os/perl-MIME-Types,Alibaba
27522657,gitee,src-anolis-os/perl-Sort-Key,Alibaba
27502513,gitee,src-anolis-os/perl-List-AllUtils,Alibaba
27501989,gitee,src-anolis-os/perl-DateTime-Calendar-Julian,Alibaba
19016255,gitee,src-anolis-os/perl-Text-Soundex,Alibaba
27494185,gitee,src-anolis-os/perl-Business-ISMN,Alibaba
29381615,gitee,opencloudos-stream/python-psycopg2,
32773019,gitee,src-openeuler/kdf,Huawei
32773014,gitee,src-openeuler/kfind,Huawei
16184978,gitee,openharmony/kernel_linux,Huawei
29381920,gitee,opencloudos-stream/wsmancli,
27973783,gitee,opencloudos-stream/qhull,
29380949,gitee,opencloudos-stream/icoutils,
16390191,gitee,fastdfs100/fastcfs-csi,
8773725,gitee,Cherry_toto/jizhicms,
7307841,gitee,x-extends/vxe-table-plugin-export-xlsx,
20360985,gitee,shueer/MicroOA,
19778870,gitee,fanhuibin1/zhaoxinpms,
9239372,gitee,ichenpipi/ccc-obfuscated-code,
18185878,gitee,talkweb_oh/niobe,
11478733,gitee,ClickHouse/ClickHouse,
13364055,gitee,jia_hongxing/esp8266-atpackage,
3289367,gitee,cnldw/FinanceFileReader,
267716,gitee,mtons/mblog,
294924,gitee,qtguide/qtguide,
12953155,gitee,jeffreyning/mybatisplus-plus,
8144359,gitee,xiusin/web-redis-manager,
19492678,gitee,src-openeuler/exfat-utils,Huawei
13124447,gitee,JerryZst/multipleUpload,
10507871,gitee,geekhekr/iotos-soft-gateway,
3169413,gitee,hhxsv5/php-sse,
7487166,gitee,azhengzz/WebUIAutoTest,
7482823,gitee,iOS_wanglu/AAChartCore,
697722,gitee,konghy/kreminder,
6135988,gitee,qinyongcheng/webppt,
18105238,gitee,fhs-opensource/easy_cloud,
4497459,gitee,ang111/latte,
10413272,gitee,lochy/DKCloudID_USB_Android,
13965378,gitee,silently9527/Toolkit,
5804727,gitee,xiyoufang/aij,
23716522,gitee,openeuler/OSAPIChecker,Huawei
14983152,gitee,shanyu/opencc-php,
21590606,gitee,event-os/basic-os,
20301307,gitee,zcystart/chemlab,
13525930,gitee,wondertrader/wtpy,
2267994,gitee,yupoxiong/BearAdmin,
19020342,gitee,rainrock/xinhu,
12401028,gitee,sangtian152/zm-tree-org,
4224051,gitee,web/proxy-test,
15540876,gitee,shirne/chinese_chess,
16640919,gitee,52itstyle/smart-parking,
19799334,gitee,dcloud/uni-admin,
7592265,gitee,src-openeuler/perl-Net-Server,Huawei
9878162,gitee,src-openeuler/python-speaklater,Huawei
6456369,gitee,gjTool/pdfh5,
8284226,gitee,fudaoji/KyPHP,
19624450,gitee,spring-boot-starter/oss-spring-boot-starter,
4149490,gitee,xshuai/imagetool,
18026166,gitee,fhs-opensource/jpa-query-wrapper,
5836234,gitee,simpost/mult_timer,
8726470,gitee,Embedfire-stm32h7-pro/ebf_stm32h750_pro_code_v,
9215254,gitee,fszeng/classic-bluetooth,
19532289,gitee,peng_zhihui/Dummy-Robot,
3012789,gitee,pkuvcl/xavs2,
615407,gitee,kennylee/docker,
16211918,gitee,OpenSkywalking/skywalking-client-js,
27152,gitee,clougence/hasor,
14814134,gitee,Discuz/discuz-fe,
8105810,gitee,harry-tech/harry-vue,
13929686,gitee,ikam/http-sdk,
9636744,gitee,huangrongji/xiaotikulite,
22505314,gitee,kannafay/iFalse,
36180889,gitee,openkylin/klink,openKylin
120866,gitee,jae/QueryList,
7418153,gitee,openeuler/prefetch_tuning,Huawei
24993346,gitee,CoderWanFeng/PyOfficeRobot,
9532148,gitee,hfwudao/GB28181_Node_Http,
5285808,gitee,_pure/vue-fabric,
2489633,gitee,ffch/SpringBootMonitor,
7665006,gitee,moxi159753/LearningNotes,
6163093,gitee,wind137/kettleweb,
22179921,gitee,wenshao/fastjson2,
18161901,gitee,qzr123/agricultural-monitoring-system,
13422440,gitee,b5net/b5-laravel-cmf,
15330410,gitee,openeuler/eggo,Huawei
5841877,gitee,xuexiangjys/XUI,
11334448,gitee,sogou/workflow,
19941263,gitee,miuser00/blecomm,
5950472,gitee,lambkit/mapfinal-portal,
4011695,gitee,xiaohaoo/inspur_video,
138277,gitee,kinegratii/minesweeper,
29359190,gitee,kt8cn/gptcms,
36713854,gitee,openharmony-sig/fluttertpc_isar,Huawei
16771855,gitee,xaotuman/push-markdown,
13466890,gitee,geekneo/A64Dbg,
22316650,gitee,cnperl/categraf,
8475065,gitee,MTrun/big-screen-vue-datav,
10481429,gitee,akshare/akshare,
9752638,gitee,itmonkey-cn/shopro,
23669791,gitee,mixly2/mixly2.0-win32-x64,
15026672,gitee,HarmonyOS-tpc/RulerView,Huawei
19458314,gitee,sttdo/usvcontrol,
18983775,gitee,wida/webssh,
19997643,gitee,le5le/meta2d.js,
10962029,gitee,src-openeuler/mocha,Huawei
32078540,gitee,src-openeuler/ghc-aeson,Huawei
32078508,gitee,src-openeuler/ghc-JuicyPixels,Huawei
32078421,gitee,src-openeuler/ghc-OneTuple,Huawei
32078469,gitee,src-openeuler/ghc-QuickCheck,Huawei
5525643,gitee,UnlimitedBladeWorks_123/WinTestNG,
11233592,gitee,src-openeuler/nodejs-iconv-lite,Huawei
1545389,gitee,limchuenyu/qqmsg4l,
551690,gitee,hezui/configMenagement,
1351001,gitee,aaronw/nodeclub,
546512,gitee,moli/octotree,
121431,gitee,unknwon/gogs,
517393,gitee,openbaijia/baijiacms,
21442483,gitee,openharmony-tpc/OutBoundCode,
19017687,gitee,src-anolis-os/acpid,Alibaba
27973708,gitee,opencloudos-stream/python-fs,
27658058,gitee,opencloudos-stream/python-dulwich,
29381342,gitee,opencloudos-stream/pyflakes,
27973728,gitee,opencloudos-stream/python-munkres,
29381634,gitee,opencloudos-stream/python-pytest-httpserver,
27658053,gitee,opencloudos-stream/python-deprecated,
27658094,gitee,opencloudos-stream/python-jsonpatch,
27658135,gitee,opencloudos-stream/python-portend,
31316597,gitee,opencloudos-stream/python-versioneer,
29381014,gitee,opencloudos-stream/kobo,
27658112,gitee,opencloudos-stream/python-mypy_extensions,
27658166,gitee,opencloudos-stream/python-rsa,
7305802,gitee,fastdfs100/fastdfs-nginx-module,
655153,gitee,hbbcs/bootStrap-addTabs,
500915,gitee,gz-tony/spring-authority,
7821885,gitee,dog/flyway-js,
6960251,gitee,src-openeuler/python-schedutils,Huawei
10681445,gitee,src-openeuler/apacheds-ldap-api,Huawei
29380811,gitee,opencloudos-stream/double-conversion,
15542309,gitee,beizigen/wordpress-theme-control-panel,
2415730,gitee,youseries_admin/uflo,
16618406,gitee,peng_zhihui/XUAN-Bike,
2285416,gitee,monsterLin/Pigeon,
4326116,gitee,cangjingge/jFileSearch,
8262951,gitee,mirrors/wx_calendar,
1232298,gitee,baomidou/kisso-spring-boot,
1792593,gitee,spzhao/ns-baidu-location,
16300679,gitee,chyj90/datax-integration,
5281351,gitee,fehey/gridea,
15600009,gitee,archermind-ti/librtmp,
7020860,gitee,i66soft/osharp,
26658717,gitee,RockChin/QChatGPT,
7666216,gitee,itxq/wslm-gui,
6959662,gitee,src-openeuler/hostname,Huawei
7456121,gitee,src-openeuler/devhelp,Huawei
27973559,gitee,opencloudos-stream/libraqm,
6959963,gitee,src-openeuler/man-pages,Huawei
11218557,gitee,openharmony-retired/startup_interfaces_kits_syspara_lite,
1541390,gitee,liudegui/finger_server,
11173525,gitee,src-openeuler/springframework-hateoas,Huawei
27338447,gitee,src-anolis-os/perl-YAML-PP,Alibaba
27383324,gitee,src-anolis-os/perl-List-SomeUtils,Alibaba
14474114,gitee,ureport/ReportPlus,
27345688,gitee,src-anolis-os/perl-CBOR-XS,Alibaba
16002427,gitee,bg4uvr/esp8266mws,
24044945,gitee,openharmony/update_app,Huawei
27657432,gitee,opencloudos-stream/fonttosfnt,
8312058,gitee,src-openeuler/arpack-ng,Huawei
30275059,gitee,src-openeuler/libgmem,Huawei
8058269,gitee,src-openeuler/shapelib,Huawei
9932245,gitee,src-openeuler/memkind,Huawei
10425421,gitee,src-openeuler/ps_mem,Huawei
9932243,gitee,src-openeuler/libqb,Huawei
29380914,gitee,opencloudos-stream/gnome-video-effects,
7445727,gitee,src-openeuler/python-freezegun,Huawei
7412854,gitee,src-openeuler/u2f-hidraw-policy,Huawei
3798390,gitee,475660/xyTalk-pc,
91526,gitee,way/XMPP,
30674856,gitee,src-openeuler/python-mkdocs-gen-files,Huawei
12439437,gitee,slacrey/api-wrap,
25818857,gitee,opencloudos-stream/perl-Devel-Caller,
27657912,gitee,opencloudos-stream/perl-Devel-CallChecker,
25818949,gitee,opencloudos-stream/perl-Sub-Install,
25818521,gitee,opencloudos-stream/checkpolicy,
8316091,gitee,src-openeuler/ruby-common,Huawei
29381746,gitee,opencloudos-stream/python-zaqarclient,
9940577,gitee,src-openeuler/perl-Exporter-Declare-Magic,Huawei
27658039,gitee,opencloudos-stream/python-charset-normalizer,
29381751,gitee,opencloudos-stream/python-zstandard,
29381494,gitee,opencloudos-stream/python-iso8601,
27973688,gitee,opencloudos-stream/psutils,
27973686,gitee,opencloudos-stream/pstoedit,
29381630,gitee,opencloudos-stream/python-pyperclip,
29381826,gitee,opencloudos-stream/sane-airscan,
29380743,gitee,opencloudos-stream/blis,
27973691,gitee,opencloudos-stream/python-Bottleneck,
27657863,gitee,opencloudos-stream/numpy,
27973768,gitee,opencloudos-stream/python-sphinxcontrib-htmlhelp,
29381053,gitee,opencloudos-stream/libharu,
29380882,gitee,opencloudos-stream/glm,
27973767,gitee,opencloudos-stream/python-sphinxcontrib-devhelp,
27973771,gitee,opencloudos-stream/python-sphinxcontrib-qthelp,
27973764,gitee,opencloudos-stream/python-sphinx-theme-alabaster,
27973772,gitee,opencloudos-stream/python-sphinxcontrib-serializinghtml,
27973765,gitee,opencloudos-stream/python-sphinxcontrib-applehelp,
26233513,gitee,src-openeuler/plasma-nm,Huawei
26263517,gitee,openkylin/easylosu,openKylin
7652146,gitee,src-openeuler/stax2-api,Huawei
25818640,gitee,opencloudos-stream/libassuan,
25818671,gitee,opencloudos-stream/libksba,
25818722,gitee,opencloudos-stream/libtalloc,
25818663,gitee,opencloudos-stream/libffi,
11085258,gitee,src-openeuler/nodejs-should-format,Huawei
8365547,gitee,NAlps/BIMFace.SDK,
9891836,gitee,src-openeuler/nvme-snsd,Huawei
272835,gitee,baigo/baigoCMS,
732591,gitee,andeyalee/faygo,
2764503,gitee,xfdm_admin/Angular-SpringCloud-Oauth2,
2883853,gitee,zkee/sonar-redmine-plugin,
1277582,gitee,jry/lyadmin,
10597298,gitee,baijigan/OptaPlanner,
29527991,gitee,glorylion/pointlion-oa,
11415727,gitee,nut77/vue2-elementui-admin-layout,
16156263,gitee,jd-platform-opensource/nutui,
13183343,gitee,bright-sword-40/ruoyi-jpa,
16841683,gitee,baomidou/mybatis-mate-examples,
1613358,gitee,apfree/apfree-wifidog,
12733470,gitee,kstry/kstry-core,
36204482,gitee,openeuler/sbom-tools,Huawei
10832265,gitee,um-why/wallpaper,
9960186,gitee,leshalv/screw,
6999736,gitee,WeBank/WeBASE-Front,WeBank
25418848,gitee,maotoumao/MusicFree,
2474495,gitee,qiansou/face-v4-java-sdk,
27840496,gitee,openharmony-sig/third_party_vulkan-validationlayers,Huawei
7552531,gitee,houzhanwu/hj212-project,
7165275,gitee,microapp/linjiashop,
1290075,gitee,Armink/SFUD,
12818937,gitee,6tail/lunar-typescript,
2909939,gitee,zzdevelop/lenosp,
333453,gitee,jamesfancy/Viyi.Util,
4497835,gitee,rainbond/rainbond-ui,
6999657,gitee,WeBank/WeBASE,WeBank
9515224,gitee,quick123official/quick_redis_blog,
8789863,gitee,theajack/cnchar,
7929432,gitee,ycss/chin-spark,
11218407,gitee,openharmony/build_lite,Huawei
23272975,gitee,shudengdeng/pcl-csharp,
37988963,gitee,openharmony-sig/rntpc_react-native-sqlite-storage,Huawei
3825227,gitee,xaboy/form-builder,
16185000,gitee,openharmony/third_party_gstreamer,Huawei
5773447,gitee,cnsugar/seetafaceJNI,
11814571,gitee,view-face-core/ViewFaceCore,
18920743,gitee,apiadmin/tiktok,
6072023,gitee,x-extends/xe-utils,
11551279,gitee,dvaknheo/duckphp,
9070484,gitee,anjoiner/FFmpegCommand,
4746869,gitee,thlws/payment-thl,
21423973,gitee,luoyaosheng/smart-ble,
19826777,gitee,howcode/has-chat,
6372872,gitee,dotnetchina/SiMayRemoteMonitorOS,
6549348,gitee,vnpy/vnpy,
14109263,gitee,chatop2020/AKStream,
19369276,gitee,xiongze/viewdata,
13336807,gitee,yiming_chang/vue-pure-admin,
22122079,gitee,openharmony-sig/avro,Huawei
220064,gitee,zhblue/hustoj,
14226409,gitee,fcba_zzm/ics-park,
32392737,gitee,openharmony-sig/third_party_libupnp,Huawei
11465414,gitee,vk-uni/vk-uni-cloud-router,
20059859,gitee,lowcode-china/dooringx,
5297329,gitee,newgateway/xdh-map,
17276363,gitee,gz-yami_admin/mall4cloud,
6668556,gitee,orz707/Yzime,
23818469,gitee,hty527/iPlayer,
913500,gitee,opencc/ccflow,
6336156,gitee,taosdata/TDengine,
402386,gitee,wuzhicms/wuzhicms,
24278942,gitee,openharmony/windowmanager,Huawei
16008574,gitee,majz0908/jarboot,
24595235,gitee,ByteDance/xgplayer,
5897623,gitee,li_haodong/pre-ui,
2952006,gitee,makejava/EasyCode,
5293057,gitee,anyant/rssant,
11238265,gitee,click33/sa-plus,
23033493,gitee,easychen/checkchan-dist,
26226392,gitee,opentiny/tiny-vue,
6904579,gitee,YIJIUE/xxl-job-discovery,
16033006,gitee,ayq947/ayq-layui-form-designer,
6960242,gitee,src-openeuler/python-ply,Huawei
30328144,gitee,davieszhang/easy-wt,
12327852,gitee,jiangyoufan/mini-manager,
30332497,gitee,p4ul/cu-bridge,
18132454,gitee,harmonyos/samples,
6970422,gitee,zengxiaohui2019/Hui-Admin-Pro,
30840021,gitee,opencloudos-foundui/nfs-fontmanager,
8056906,gitee,src-openeuler/overpass-fonts,Huawei
11173311,gitee,src-openeuler/groovy18,Huawei
4059647,gitee,phachon/mm-wiki,
19817916,gitee,software-minister/jvs,
6065946,gitee,zhllxt/asio2,
15486344,gitee,gitlwm/kwai-fu-video-upload-assistant,
1148447,gitee,zhengshuheng/PatatiumWebUi,
5639064,gitee,dolyw/ViewGenerator,
22552936,gitee,ascend/msadvisor,
31011992,gitee,openeuler/masstree,Huawei
2599144,gitee,wzy901213145499/Tunlview,
18584744,gitee,giteeClass/rtsp-converter-flv-spring-boot-starter,
15813478,gitee,kevin_chou/dataVIS,
17336730,gitee,cshaptx4869/sku-table,
3132229,gitee,yidao620/springboot-bucket,
30181806,gitee,mumangguo/ddddocr-for-java,
1756797,gitee,hanccc/vbot,
13824415,gitee,xiaoxiangopen/xiaoxiang-meiye,
509210,gitee,bgwp/iBaye,
628576,gitee,xuxueli0323/xxl-conf,
22579176,gitee,h7ml/amis-admin-vue,
2208546,gitee,harry-tech/harry,
4784398,gitee,smooth00/stressTestSystem,
6124390,gitee,cnovel/e-icon-picker,
33772549,gitee,openkylin/ky_sysmonitor,openKylin
14145422,gitee,KaiyiWing/qwerty-learner,
17495072,gitee,fuyoo/bs,
4822893,gitee,smallc/Sword,
7598525,gitee,shen-yu/hexo-theme-ayer,
7654908,gitee,flying-cattle/match-trade,
20142797,gitee,skythinker/link-scope,
8389712,gitee,pyzxjfree/pyfree-IotEdge,
14341415,gitee,paddlepaddle/PaddleNLP,Baidu
3250434,gitee,mqycn/diy-qrcode,
7010623,gitee,microapp/flash-waimai,
3569294,gitee,klguang/fieldmeta,
14727474,gitee,guofei9987/blind_watermark,
7744122,gitee,mrhj/form-generator,
15677857,gitee,tanhuihuang/ruoyi-media,
29713338,gitee,openeuler/arkui-linux,Huawei
9691049,gitee,SnailClimb/guide-rpc-framework,
4064908,gitee,gozfreee/gear-lib,
23098847,gitee,VelsonWang/HmiFuncDesigner,
14603469,gitee,xwintop/x-SealBuilderTool,
16648443,gitee,daochenzha/rlcard,
14137664,gitee,homecommunity/zihao,
9166462,gitee,edgegallery/installer,
5808100,gitee,turnon/db-tutorial,
2929172,gitee,tamlok/vnote,
32452352,gitee,src-openeuler/kdebugsettings,Huawei
17118295,gitee,src-openeuler/python-confluent-kafka,Huawei
23810806,gitee,src-openeuler/python-graphql-core,Huawei
15778811,gitee,src-openeuler/python-PyMI,Huawei
23142346,gitee,src-openeuler/opensd,Huawei
28449054,gitee,openharmony/third_party_rust_tls,Huawei
161081,gitee,dbembed/znfat,
17428323,gitee,gx12358/vue-antd-admin,
3677315,gitee,mjtop/JTopCMSV3,
16779933,gitee,jishupang/vue3-knowledge-map,
7366396,gitee,203014/cs3d,
2609266,gitee,Tencent/RapidJSON,
4768421,gitee,jenly1314/WanAndroid,
5632036,gitee,hnjihai/uniapp,
26362784,gitee,noonchen/STDF-Viewer,
6829792,gitee,windandwine/Argus,
1861724,gitee,cv_team/uestc-careye,
3020906,gitee,leftshine/APKExport,
3528766,gitee,truthhun/DocHub,
14847525,gitee,sxran/APIJSONParser,
5049460,gitee,yhm_my/iris_admin,
22397192,gitee,shuangfanguang/Thief-Book-VSCode,
27429414,gitee,cookeem/chatgpt-stream,
8484355,gitee,WeBank/WeCross,WeBank
6414494,gitee,wux-labs/DataService-Svnkit,
8058400,gitee,src-openeuler/vinagre,Huawei
10657952,gitee,zhengtianbo/LAVFilters-GB-CAVS-AVS2-AVS3-decoder,
159808,gitee,lujianing/android-remote-control-computer,
19016946,gitee,src-anolis-os/lasso,Alibaba
8233066,gitee,src-openeuler/perl-Readonly,Huawei
11233657,gitee,src-openeuler/rubygem-cucumber-core,Huawei
17569246,gitee,src-openeuler/python-mode,Huawei
7438518,gitee,src-openeuler/librelp,Huawei
19015917,gitee,src-anolis-os/speex,Alibaba
19017695,gitee,src-anolis-os/zip,Alibaba
19015702,gitee,src-anolis-os/xorg-x11-drv-vesa,Alibaba
19016725,gitee,src-anolis-os/libSM,Alibaba
19016824,gitee,src-anolis-os/libmpc,Alibaba
19015713,gitee,src-anolis-os/xorg-x11-drv-fbdev,Alibaba
19015685,gitee,src-anolis-os/xorg-x11-drv-evdev,Alibaba
32000631,gitee,opencloudos-stream/kf5-kinit,
5953382,gitee,studio2017/NSmartProxy,
18645052,gitee,src-openeuler/librttopo,Huawei
358330,gitee,jaywcjlove/store.js,
29326972,gitee,src-anolis-os/python-pyproject-metadata,Alibaba
19018686,gitee,src-anolis-os/elinks,Alibaba
29168731,gitee,src-anolis-os/perl-Net-IMAP-Simple-SSL,Alibaba
29168733,gitee,src-anolis-os/perl-Net-IMAP-Simple,Alibaba
29326975,gitee,src-anolis-os/python-livereload,Alibaba
19016895,gitee,src-anolis-os/libevdev,Alibaba
19017984,gitee,src-anolis-os/libxslt,Alibaba
19016681,gitee,src-anolis-os/libwpg,Alibaba
19018191,gitee,src-anolis-os/dos2unix,Alibaba
29326969,gitee,src-anolis-os/python-sphinx-autobuild,Alibaba
27492946,gitee,src-anolis-os/biber,Alibaba
19018144,gitee,src-anolis-os/grep,Alibaba
29038263,gitee,src-anolis-os/perl-Test-Compile,Alibaba
19015697,gitee,src-anolis-os/xorg-x11-drv-ati,Alibaba
29035625,gitee,src-anolis-os/libmemcached-awesome,Alibaba
19017044,gitee,src-anolis-os/ibus-libzhuyin,Alibaba
28365098,gitee,src-anolis-os/xdpyinfo,Alibaba
5824899,gitee,zscat/mallcloud-platform,
20128335,gitee,MUCEO/qzdy,
2922989,gitee,kailing/boot-websocket-log,
2857126,gitee,xiong-chun/AOSuite,
10074612,gitee,zhuzl002/bpm-web,
472747,gitee,penngo/JApiTest,
37848,gitee,lins05/seafile-client,
22203054,gitee,open-mmlab/mmtracking,
1641372,gitee,shenzhanwang/Spring-shiro,
20028700,gitee,hsth/qingyun,
9128045,gitee,shaipe/wechat-rs,
4709874,gitee,heyui/heyui,
3298322,gitee,nmgwap/Bmap,
6417297,gitee,zhousiwei/hexo-theme-yilia-plus,
2688173,gitee,lvzhig/Lanai-ui,
7854823,gitee,terrydash/BaoTa,
219739,gitee,messense/wechatpy,
10577071,gitee,swzj/drag_car,
3361549,gitee,xshuai/xai,
7207188,gitee,luomingui/Agile,
4697385,gitee,liuge1988/kitty-generator,
5274188,gitee,jianyumofa/qyscript,
2173743,gitee,zhousiwei/hqc_mp,
19900454,gitee,wangqingbaidu/OnekeyCompo,
2277046,gitee,yaoshangjin/weixinoauth,
2926608,gitee,salad2017/vue-shrio,
5396434,gitee,ibisheng/deploy,
7696071,gitee,shenlinya/short_url_generation,
7592824,gitee,src-openeuler/gtksourceview3,Huawei
6762473,gitee,hmtool/parent,
2368607,gitee,mqycn/placeholder.js,
497833,gitee,xiangism/GLRubiks,
729293,gitee,yanue/nginx-lua-GraphicsMagick,
6145020,gitee,jenly1314/CircleProgressView,
486598,gitee,mhmrcui/WeixinAPI-PHP,
286071,gitee,subying/chrome-ex-qrcode-by-url,
1077007,gitee,iosNacker/LZEasemob3,
287116,gitee,feimat/fastpy,
5290853,gitee,core-lib/slot-maven-plugin,
7579219,gitee,xujf/fcc,
3584385,gitee,iRainIoT/go-sqlbuilder,
11085125,gitee,src-openeuler/nodejs-github-url-from-git,Huawei
19018479,gitee,src-anolis-os/perl-Sub-Uplevel,Alibaba
18645027,gitee,src-openeuler/libcaca,Huawei
9876687,gitee,src-openeuler/python-auth.credential,Huawei
9878128,gitee,src-openeuler/python-simplevisor,Huawei
9878253,gitee,src-openeuler/python-text-unidecode,Huawei
9878290,gitee,src-openeuler/python-txZMQ,Huawei
9877544,gitee,src-openeuler/python-ngram,Huawei
9877948,gitee,src-openeuler/python-pytest-multihost,Huawei
7839997,gitee,src-openeuler/perl-Import-Into,Huawei
7839998,gitee,src-openeuler/perl-IO-All,Huawei
27395582,gitee,lijian-cug/fluid-dynamics-course-cug,
14091370,gitee,isrc_ohos/u-crop_ohos,
10189546,gitee,gitee-community/Adapted-game,
2415714,gitee,youseries_admin/urule,
1264907,gitee,darkidiot/RedisCache,
2021908,gitee,inhere/php-queue,
6241692,gitee,shenliyang/git-report,
4208900,gitee,nirongxu/vue-xuAdmin,
8535189,gitee,hegaojian/JetpackMvvm,
4579156,gitee,zeusees/HyperLandmark,
2804513,gitee,jianglibin/cron-manager,
3005825,gitee,LinYuanTongXue/OAuth2-Demo,
180808,gitee,andot/hprose-pecl,
11085512,gitee,src-openeuler/nodejs-gzip-size,Huawei
19016294,gitee,src-anolis-os/perl-Net-SMTP-SSL,Alibaba
9877193,gitee,src-openeuler/python-httpsig_cffi,Huawei
16542634,gitee,src-openeuler/rubygem-statsd-instrument,Huawei
9877284,gitee,src-openeuler/python-jinja2_pluralize,Huawei
11173528,gitee,src-openeuler/springframework-retry,Huawei
14409935,gitee,src-openeuler/openRSO,Huawei
13071508,gitee,src-openeuler/gazelle-cni,Huawei
562092,gitee,spirit_demon/CrawlerDemon,
8107566,gitee,src-openeuler/python-zope-event,Huawei
